UPC,Description,Size,Category,Big_Pack_UPC,Pre_Total_Sales,Pre_Total_Units,Pre_Total_Visits,Pre_Total_HHs,Pre_HH_Pen,Pre_Spend_per_HH,Pre_Visits_per_HH,Pre_Spend_per_Visit,Pre_Units_per_Visit,Pre_Spend_per_Unit,Pre_Repeat_HHs,Pre_Repeat_Rate,Covid_Total_Sales,Covid_Total_Units,Covid_Total_Visits,Covid_Total_HHs,Covid_HH_Pen,Covid_Spend_per_HH,Covid_Visits_per_HH,Covid_Spend_per_Visit,Covid_Units_per_Visit,Covid_Spend_per_Unit,Covid_Repeat_HHs,Covid_Repeat_Rate,Pre_Loyal_Sales,Pre_Price_Sens_Sales,Covid_Loyal_Sales,Covid_Price_Sens_Sales,Pre_Ecomm_Sales,Pre_Ecomm_HHs,Pre_Ecomm_Visits,Pre_Ecomm_Units,Covid_Ecomm_Sales,Covid_Ecomm_HHs,Covid_Ecomm_Visits,Covid_Ecomm_Units
0001111001483,KRO DECAF COFFEE,25 OZ,COFFEE,N,"","","","","","","","","","","","",1251483.589999093,250731,221792,85091,0.46475907039665343,14.707590579486585,2.6065271297787076,5.6426002290393384,1.1304781056124658,4.99133968276397,37631,44.224418563655384,"","",703760.2399999944,594945.4999999983,"","","","",138060.2900000002,10841,23882,27353
0026943740000,SHRIMP CKD U15 RW SC,1 RW,SEAFOOD - SHRIMP,N,347318.4200000052,25532,25260,19516,0.10750241957561994,17.796598688256058,1.2943226070916172,13.749739509105511,1.0107680126682501,13.603259439135407,2827,14.48555031768805,350592.850000005,23582,23311,17635,0.09632071789548817,19.880513184009356,1.3218599376240432,15.03980309725044,1.0116254128951996,14.866968450513314,2848,16.14970229656932,222729.31000000017,33228.60999999999,212788.25,44328.13,1465.4700000000003,70,72,75,3612.109999999997,143,166,173
0001111050158,KRO SHREDDED SHARP CHEDDR,8 OZ,CHEESE,N,1.3153329470060878E7,6735908,5365390,2047745,11.279849465765416,6.423323934406324,2.6201455747663895,2.4515141434380125,1.2554367902426478,1.9527180997811844,957572,46.7622677628318,1.5783371930019045E7,7397586,5735205,2147420,11.729006862666811,7.349923131021899,2.670742099822112,2.7520153037282964,1.2898555500631625,2.133584108386039,1007418,46.912946698829295,8848237.23000063,5254618.010000164,1.0294828720000325E7,5609239.850000156,918053.8899999995,130693,339980,460418,2216190.230000007,280347,730142,1001893
0003600047742,CTNL GNTL CARE MGA RLLS,6 ROLLS,BATH TISSUE,N,2750727.47000328,409612,342166,175586,0.967202287538676,15.665984019245725,1.9487088947866003,8.039160729012467,1.1971148506865088,6.715446495716141,48379,27.55288007016505,581972.8099995694,75005,63108,60375,0.3297625938724184,9.639301200821025,1.0452670807453417,9.221854756917814,1.188518095962477,7.75912019198146,2384,3.948654244306418,1934626.5399999665,824748.5199999937,344290.08000000066,134003.80000000005,152680.83000000002,9701,20020,24344,8182.929999999985,813,823,1117
0003010012454,KBLR PW PTRL CHS PB 8CT,7.28 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,79233.74000000622,27611,25644,21442,0.11811164585675561,3.6952588377952718,1.1959705251375805,3.089757448136259,1.0767041023241304,2.8696439824709796,2302,10.735938811678016,"","","","","","","","","","","","",57539.26000000003,18445.2,"","",3294.929999999976,814,1112,1214,"","","",""
0007488769720,NICE N CLN MOIST WIPES,180 CT,BATH TISSUE,N,358111.96999983536,60092,57989,35529,0.19570882686524904,10.079427228456623,1.6321596442342874,6.175515528804349,1.0362654986290503,5.959395094186171,8896,25.038700779644795,604775.5799995776,95633,90488,67421,0.3682471857800798,8.970136604315831,1.3421337565446967,6.683489302444276,1.0568583679603925,6.323921449704366,12237,18.15013126473947,244589.29000000036,77247.27000000003,386847.48000000056,127734.97000000015,11808.059999999838,927,1804,1969,16853.849999999922,1959,2380,2723
0076211162287,STBK CAFE VERONA GRD CF,12 OZ,COFFEE,N,1394042.029999034,220845,175991,82943,0.45688528319638466,16.807229422603886,2.1218306547870225,7.921098408435852,1.2548653056122188,6.312309674201517,26744,32.243830100189285,1320521.269999422,209163,162964,79728,0.43546686682004426,16.562829495276716,2.0439995986353603,8.1031471367874,1.2834920595959844,6.313359772041049,24777,31.076911499096934,1006382.97999999,201504.0900000003,904199.6299999929,173972.83999999997,75929.40999999996,3282,8970,11513,181551.1999999998,8407,19928,27572
0001299322133,LACROIX PURE SPRKL 8PK,8/12 FO,SPARKLING WATER,N,1211229.03999995,366520,254307,93651,0.5158694966015773,12.933434133110698,2.715475542172534,4.762861580687712,1.4412501425442477,3.3046737967913073,34531,36.87200350236516,1535181.8300001125,444345,289816,108315,0.5916063826963313,14.17330775977577,2.67567742233301,5.297091361415907,1.5331969249454827,3.4549321585707333,42104,38.87180907538198,828656.8299999976,78499.03000000001,998387.199999992,84915.81000000004,93560.98999999999,4873,16384,28107,252868.04000000018,15024,43373,74024
0001291912645,SBST LVL 4 FAIR TRADE COF,12 OZ,COFFEE,N,1300466.2600000019,265851,219331,92113,0.5073975391662778,14.118162040102938,2.381107986929098,5.929240554230828,1.212099520815571,4.89171099600905,31922,34.65526038669894,"","","","","","","","","","","","",907743.0099999916,279500.3400000002,"","",66619.82000000014,4307,11240,13795,"","","",""
0003040079056,ANGSFT BATH TISSUE 8RL,8 RLS,BATH TISSUE,N,1309943.689998721,210651,203113,147094,0.8102562464160811,8.905486899524936,1.3808381035256367,6.449334557604491,1.0371123463293832,6.21854959149836,27848,18.932111438943807,"","","","","","","","","","","","",824050.9399999918,527256.7399999996,"","",116023.24000000018,12015,17809,18810,"","","",""
0002840064132,DORITO COOL RANCH CHIPS,9.25 OZ,BAG SNACKS,N,8592866.730118325,3584061,3216847,1490316,8.209293704255973,5.765801836736856,2.1584999422941173,2.6712077789581925,1.1141533930584824,2.3975224557055044,595418,39.952466456778296,1.0580684500189684E7,4032951,3643657,1640178,8.958498578757357,6.450936727714726,2.2215009590422503,2.9038640300636653,1.1068415605530377,2.623558902696731,673580,41.067493893955415,5443658.810000282,3492316.9199998486,6491647.120000622,3652011.3199998764,416151.1299999998,64085,145733,161724,965046.4600000007,142898,316581,362459
0001111001798,KRO WHL MLK MOZ SHRD,8 OZ,CHEESE,N,"","","","","","","","","","","","",3177971.559995813,1466034,1088536,737544,4.028396232464413,4.3088569088702675,1.4758929636740317,2.919491463760328,1.3467942263737718,2.1677338724721342,164200,22.263078541754798,"","",1985731.3699999987,887067.9499999995,"","","","",313920.61000000034,56594,98870,142632
0001111003621,KRO MOIST FLUSH WIPE 10PK,420 CT,BATH TISSUE,N,331505.9399999318,27187,26585,17579,0.09683260062101982,18.85806587405039,1.5123158313897265,12.469661087076615,1.02264434831672,12.193546180157126,4335,24.660105808066444,903060.5199995487,69676,67613,49134,0.2683653049660854,18.379544103870003,1.376093947164896,13.356314909847939,1.0305118838093266,12.96085481370269,9525,19.38576138722677,231636.88000000018,82212.69000000003,604653.2999999993,209100.08000000016,9089.30999999996,599,741,782,11503.95999999994,1031,1069,1117
0004886731216,JNTA TORTILLA CHIPS,15 OZ,BAG SNACKS,N,4019662.840014474,1569569,1389246,594518,3.274857731156918,6.761213016282895,2.3367601990183644,2.8934132903851975,1.1297991860332872,2.560997853560101,268568,45.17407378750517,5224588.6700284025,2075064,1811477,741359,4.049233405062728,7.047312665022482,2.443454520684311,2.884159539441242,1.145509437878593,2.5177964005102504,344612,46.48382227773589,2695770.5700000785,592197.2199999973,3246882.2700001094,619088.0199999962,266835.1399999999,34186,89067,102887,820157.2299999993,101346,269166,324320
0001299322129,LACROIX ORNG SPRKL 8PK,8/12 FO,SPARKLING WATER,N,1723398.8400010078,532339,452152,229375,1.2634949523548793,7.5134554332469,1.9712348773841961,3.8115475326903514,1.1773452290380226,3.237408568601977,71055,30.977656675749323,2223049.19000228,650249,528390,252194,1.3774600016407565,8.814837743968056,2.0951727638246744,4.2072128352207265,1.230623213913965,3.418766026556411,85237,33.79818710992331,1207535.7299999923,157298.37000000008,1484443.2899999793,162776.10000000015,126493.47000000015,12710,30177,38632,344866.6899999996,33716,76555,101375
0002100005500,KRFT FNLY SHRD SHRP CHDDR,8 OZ,CHEESE,N,"","","","","","","","","","","","",2511920.7900012406,895203,693576,438144,2.3931014812362217,5.733094119744286,1.5829864154250657,3.621695084606792,1.2907064258278833,2.805978967900287,108735,24.817183391761613,"","",1560542.9199999704,551922.1699999993,"","","","",388213.76000000077,55229,99222,134546
0003040022520,MD BATH TISSUE MEGA ROLL,8 ROLLS,BATH TISSUE,N,964722.4399995939,156426,139935,68924,0.3796626750783987,13.996901514705964,2.030279728396495,6.894075392143452,1.1178475720870404,6.167276795415045,21944,31.837966455806395,"","","","","","","","","","","","",672556.2799999958,236907.94000000003,"","",36149.13000000003,2236,5212,5881,"","","",""
0001111096602,KRO IQF WHT SHRIMP 26-30,16 OZ,SEAFOOD - SHRIMP,N,298843.7299999257,36601,31001,25628,0.1411699123224015,11.660829171216081,1.2096535039800218,9.639809360985959,1.1806393342150254,8.164906150103159,3528,13.766193226158888,584687.0299996661,80596,63071,48467,0.2647222134528282,12.063610910509546,1.3013184228444097,9.270299028074172,1.2778614577222496,7.254541540518961,8288,17.10029504611385,171332.16999999993,87546.79000000004,310290.2800000001,176532.0400000001,12280.88999999988,1026,1305,1566,62886.12000000008,4711,6546,8690
0004126034925,KRO CALC 1200MG D 1000IU,120 CT,VITAMIN PRODUCTS,N,392556.6999998568,69674,41090,32159,0.1771454350856918,12.206744612701167,1.277713859261793,9.55358238013767,1.6956437089316134,5.634192094609995,6691,20.805995211293883,"","","","","","","","","","","","",269251.35000000015,152138.9700000001,"","",6071.379999999943,498,627,916,"","","",""
0004200094398,QLTN EMCMFT MEGA ROLLS,6 ROLLS,BATH TISSUE,N,996120.7399991057,167397,143201,100687,0.554626773919371,9.893240835451506,1.4222392165820812,6.956101842857981,1.1689653005216445,5.950648697402616,18243,18.118525728246944,"","","","","","","","","","","","",674602.0299999971,354974.7100000006,"","",36453.950000000106,3616,5441,6008,"","","",""
0001111003616,KRO MOIST FLSH WIPE 2PK,84 CT,BATH TISSUE,N,749066.4799997236,283579,251098,140389,0.7733222577270807,5.335649374236754,1.7885874249407006,2.9831638643068588,1.12935586902325,2.641473733949706,38964,27.75431123521074,1515365.2299968302,551074,458559,297429,1.6245293338779216,5.094880559719564,1.5417427352410156,3.3046243340482473,1.201751573952316,2.74983982186935,69939,23.514519431528196,527425.7400000028,280216.2700000009,977662.2100000044,436612.310000002,36479.19,5832,10583,13926,47116.37000000008,9393,11532,16849
0007431205535,NTRB MAGNESIUM OX HP500MG,100 CT,VITAMIN PRODUCTS,N,360137.9699998907,101009,60220,50404,0.27764664666373984,7.145027577174247,1.194746448694548,5.980371471270188,1.677333111922949,3.5654047659108663,7118,14.121895087691453,"","","","","","","","","","","","",235647.3500000003,114579.73999999995,"","",12619.8499999999,1589,1964,3030,"","","",""
0002410057467,CHEEZIT ORIG CRKR CUP,2.2 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,598631.88000001,593510,408982,248462,1.3686342576653863,2.4093498402170552,1.6460545274528902,1.4637120460069393,1.4511885608657593,1.0086298124715842,55529,22.34909161159453,399985.1300000173,374165,258157,160910,0.8788753454246102,2.485769249891351,1.6043564725623018,1.5493871171419613,1.4493699570416452,1.06900733633562,33024,20.52327387980859,381307.3800000002,216881.94000000003,246326.21000000008,140556.56,29598.23000000001,5309,10078,29810,19420.339999999975,3596,7008,18188
0004200087340,QLTN MEGA ROLLS 18CT,18 RL,BATH TISSUE,N,2640241.930003368,143683,139568,93302,0.5139470563252967,28.29780637074626,1.495873614713511,18.917244139081795,1.0294838358362948,18.37546494716402,21567,23.115260123041306,"","","","","","","","","","","","",1782889.9299999867,342491.7700000002,"","",75281.69000000037,2945,3992,4183,"","","",""
0002840020546,FRITO LAY CL MIX VRTY SNK,18 OZ,BAG SNACKS,N,7250981.340096891,1091108,1045619,606756,3.342269834598527,11.950407313808007,1.7232940424157321,6.934630434313924,1.0435043739641303,6.645521195057585,174442,28.749942316186406,8247298.550104218,1192626,1155109,649810,3.549201343672649,12.691861544304054,1.7776103784183068,7.139844421698919,1.032479185946954,6.915242959741124,196096,30.177436481433034,4958998.720000049,2227656.0799999456,5411538.540000152,2205044.67999995,526492.8600000002,39118,74607,78849,1472793.7700000016,102873,202394,214383
0061124736758,GRNMTN CRML VAN CR CF KCP,32 CT,COFFEE,N,"","","","","","","","","","","","",1438313.0999996068,85524,81501,38781,0.21181818886900633,37.088086949784866,2.1015703566179313,17.647796959541683,1.0493613575293554,16.817654693414795,13241,34.14300817410588,"","",961729.809999996,205394.63000000006,"","","","",141843.1900000003,4107,8310,8927
0002550020529,FOLGER BRKFST BLND COFFEE,22.6 OZ,COFFEE,N,1530263.1599988549,221383,204796,111036,0.6116334627996789,13.781684858954346,1.8444108217154798,7.472134026049605,1.080992792827985,6.91228847742986,32155,28.95907633560287,1593521.0299987427,232427,215056,121455,0.6633758316981296,13.120258778961285,1.7706640319459883,7.409795727618587,1.0807743099471765,6.856006531077468,33860,27.87863817874933,986881.0199999888,436452.7600000008,974781.8799999896,442929.9800000003,68769.84,4192,9291,9926,108034.6199999998,7732,14544,16019
0075752800868,BRCL TAKIS FUEGO,9.9 OZ,BAG SNACKS,N,3831980.330020001,1508101,1252522,539040,2.9692613367514946,7.108897911138322,2.323616058177501,3.0594115951815626,1.2040515056821357,2.540930832895145,214363,39.767549718017214,5031543.630028229,1832499,1517878,656659,3.5866099400359155,7.662338641560123,2.3115163273479844,3.3148537827336777,1.207276869419018,2.7457278994576417,262899,40.03584813426756,2155172.2199999383,1442688.5299999635,2766170.559999976,1696224.5299999546,97897.82000000007,13269,31055,38167,242469.13000000027,32724,69157,86019
0001111050526,KRO CLBY JK SLC,12 OZ,CHEESE,N,2258353.1100020963,604077,566902,345408,1.9026540141819908,6.538218888972161,1.641253242542153,3.983674621014031,1.0655757079706898,3.7385186160077213,88496,25.6207152121549,2943267.130003901,734755,675143,383159,2.092778562410964,7.681581614953325,1.7620439556424357,4.359472185898248,1.0882953685367396,4.005780334946889,108107,28.214657622553563,1593327.2799999684,717326.9899999946,2019029.25999995,829791.6599999914,186316.52000000014,23060,46267,52060,484681.5800000003,52778,109417,125553
0002791702671,VITAFUSION MELATONIN GMMY,140 CT,VITAMIN PRODUCTS,N,343614.19999991055,30812,29764,19505,0.1074418269021555,17.616723916939787,1.5259677005895924,11.544624378440751,1.035210321193388,11.151960275214545,4648,23.829787234042556,464708.38999987714,35336,34040,24712,0.13497462889896816,18.804968841043912,1.3774684363871803,13.65183284370967,1.0380728554641598,13.151131707037502,4773,19.31450307542894,230569.13000000015,72087.14000000004,301222.1800000002,89418.49000000006,19823.449999999953,919,1713,1831,40498.19000000023,2197,3013,3253
0001111058627,KRO SHARP CHDR CHEESE BAR,8 OZ,CHEESE,N,3244154.960010463,1691833,1400430,744012,4.098334197237966,4.360353005073121,1.8822680279350332,2.3165420335257476,1.2080810893796905,1.9175385277450332,248365,33.381854056117376,3664428.1200037687,1731072,1401285,745542,4.0720805591856,4.915119631092237,1.87955205742936,2.615048416277751,1.2353461287318426,2.116854827531015,246425,33.05313449812351,2141360.0599999637,1312114.849999982,2330084.889999986,1292813.7999999984,212687.85999999996,41896,83947,107721,606644.3800000002,104822,210823,272632
0088133400046,DNKN ORIG BLND GRND CFFEE,12 OZ,COFFEE,N,2642854.0700018276,416655,374990,181001,0.9970304081577569,14.601323031374564,2.0717565096325434,7.047798794639397,1.1111096295901224,6.343027372770823,56594,31.267230567786918,2622587.4900007686,410162,361429,178014,0.9722957910659161,14.732478849982408,2.0303403103126723,7.256162316805703,1.1348342274692955,6.394028432669941,56010,31.463817452559912,1871713.7299999609,462778.2200000005,1798921.1499999699,420413.4500000008,164315.9999999999,10644,22973,26021,397921.2399999998,25354,52203,62705
0002840004389,LAYS FAMILY SIZE WVY CHPS,9.5 OZ,BAG SNACKS,N,4963445.530044533,1805667,1571418,894378,4.926614009797285,5.549606016745194,1.7569953643761362,3.1585774950042147,1.1490685482793248,2.74881555128633,281241,31.44542911386461,"","","","","","","","","","","","",3167869.0499998988,1472266.539999985,"","",158620.3799999999,23728,46408,53272,"","","",""
0003160402678,NTMD VITAMIN D3 2000IU,250 CT,VITAMIN PRODUCTS,N,414043.6499999348,27719,18103,17162,0.09453558745423186,24.12560598997406,1.054830439342734,22.87154891454095,1.5311826769043806,14.93717846963941,861,5.016897797459503,720978.4499998362,46771,31109,29552,0.16141025547192892,24.39694267730902,1.052686789388197,23.1758799704213,1.503455591629432,15.415074511980418,1422,4.81185706551164,276956.6600000002,59989.789999999986,455492.4299999998,97939.09999999993,3644.509999999992,161,172,250,29534.87000000019,1407,1449,1945
0009955508520,GRNMTN BREAKFST BLND KCUP,12 CT,COFFEE,N,1542718.5699988708,262213,213639,104156,0.5737354997601081,14.811614981363252,2.051144437190368,7.22114674754549,1.2273648537954212,5.883455702039452,33162,31.83878029110181,1253331.75999918,213391,168567,88754,0.48476603323482603,14.121411542005768,1.899260878382946,7.435214247149086,1.2659120705713456,5.8734049702151445,26636,30.011041755864525,1116641.549999986,326129.0100000005,872088.1499999939,272187.7500000004,85666.8900000001,4637,11125,13713,158147.97000000003,8754,18801,24873
0005000030302,CFMT NONDAIRY CREAMER,35.3 OZ,COFFEE,N,2495972.6200013254,461506,429547,159857,0.8805602729094013,15.613783694184962,2.6870703190976934,5.810709002743182,1.074401637073475,5.40832106191756,70987,44.40656336600837,2841269.750002124,526887,482435,186545,1.0188913138539177,15.231015304629574,2.5861588356696776,5.889435364354004,1.0921409101744277,5.392559979658112,79910,42.8368490176633,1504310.2699999786,814418.6199999942,1631120.209999978,874572.4599999932,102781.84000000003,6758,17331,18963,308439.6599999997,21663,50622,57148
